Date,Surface temperature average weight,Number of cloud free observations
2008-10-11 00:00:00,258,19
2008-10-12 00:00:00,256,15
2008-10-13 00:00:00,257,21
2008-10-14 00:00:00,258,24
2008-10-15 00:00:00,260,18
2008-10-16 00:00:00,260,17
2008-10-17 00:00:00,260,16
2008-10-18 00:00:00,259,14
2008-10-19 00:00:00,259,13
2008-10-20 00:00:00,256,12
2008-10-21 00:00:00,255,7
2008-10-22 00:00:00,257,11
2008-10-23 00:00:00,258,14
2008-10-24 00:00:00,257,20
2008-10-25 00:00:00,258,24
2008-10-26 00:00:00,258,32
2008-10-27 00:00:00,259,38
2008-10-28 00:00:00,258,48
2008-10-29 00:00:00,257,53
2008-10-30 00:00:00,257,56
2008-10-31 00:00:00,257,54
2008-11-01 00:00:00,256,55
2008-11-02 00:00:00,255,50
2008-11-03 00:00:00,254,43
2008-11-04 00:00:00,255,42
2008-11-05 00:00:00,255,35
2008-11-06 00:00:00,255,37
2008-11-07 00:00:00,255,33
2008-11-08 00:00:00,256,31
2008-11-09 00:00:00,257,28
2008-11-10 00:00:00,257,25
2008-11-11 00:00:00,255,18
2008-11-12 00:00:00,255,16
2008-11-13 00:00:00,253,8
2008-11-14 00:00:00,247,16
2008-11-15 00:00:00,245,13
2008-11-16 00:00:00,244,12
2008-11-17 00:00:00,244,11
2008-11-18 00:00:00,244,11
2008-11-19 00:00:00,245,13
2008-11-20 00:00:00,246,14
2008-11-21 00:00:00,248,18
2008-11-22 00:00:00,247,21
2008-11-23 00:00:00,247,29
2008-11-24 00:00:00,248,32
2008-11-25 00:00:00,249,29
2008-11-26 00:00:00,248,32
2008-11-27 00:00:00,248,32
2008-11-28 00:00:00,248,27
2008-11-29 00:00:00,248,24
2008-11-30 00:00:00,248,20
2008-12-01 00:00:00,245,27
2008-12-02 00:00:00,246,36
2008-12-03 00:00:00,249,43
2008-12-04 00:00:00,249,53
2008-12-05 00:00:00,250,54
2008-12-06 00:00:00,249,65
2008-12-07 00:00:00,249,64
2008-12-08 00:00:00,250,55
2008-12-09 00:00:00,251,50
2008-12-10 00:00:00,250,41
2008-12-11 00:00:00,250,35
2008-12-12 00:00:00,252,32
2008-12-13 00:00:00,257,23
2008-12-14 00:00:00,258,20
2008-12-15 00:00:00,258,20
2008-12-16 00:00:00,257,21
2008-12-17 00:00:00,257,21
2008-12-18 00:00:00,257,16
2008-12-19 00:00:00,250,18
2008-12-20 00:00:00,249,16
2008-12-21 00:00:00,249,16
2008-12-22 00:00:00,248,15
2008-12-23 00:00:00,245,13
2008-12-24 00:00:00,241,17
2008-12-25 00:00:00,239,27
2008-12-26 00:00:00,237,20
2008-12-27 00:00:00,237,20
2008-12-28 00:00:00,237,20
2008-12-29 00:00:00,237,20
2008-12-30 00:00:00,237,17
2008-12-31 00:00:00,236,10
2009-01-01 00:00:00,238,31
2009-01-02 00:00:00,238,38
2009-01-03 00:00:00,239,27
2009-01-04 00:00:00,238,38
2009-01-05 00:00:00,237,51
2009-01-06 00:00:00,237,58
2009-01-07 00:00:00,237,57
2009-01-08 00:00:00,238,57
2009-01-09 00:00:00,239,53
2009-01-10 00:00:00,240,57
2009-01-11 00:00:00,242,49
2009-01-12 00:00:00,246,43
2009-01-13 00:00:00,248,39
2009-01-14 00:00:00,246,43
2009-01-15 00:00:00,245,52
2009-01-16 00:00:00,244,62
2009-01-17 00:00:00,244,70
2009-01-18 00:00:00,243,79
2009-01-19 00:00:00,243,80
2009-01-20 00:00:00,243,76
2009-01-21 00:00:00,243,74
2009-01-22 00:00:00,243,65
2009-01-23 00:00:00,242,65
2009-01-24 00:00:00,240,65
2009-01-25 00:00:00,239,65
2009-01-26 00:00:00,237,70
2009-01-27 00:00:00,236,75
2009-01-28 00:00:00,236,72
2009-01-29 00:00:00,236,79
2009-01-30 00:00:00,236,79
2009-01-31 00:00:00,237,73
2009-02-01 00:00:00,237,69
2009-02-02 00:00:00,238,57
2009-02-03 00:00:00,237,60
2009-02-04 00:00:00,236,63
2009-02-05 00:00:00,236,64
2009-02-06 00:00:00,235,56
2009-02-07 00:00:00,235,51
2009-02-08 00:00:00,235,47
2009-02-09 00:00:00,236,46
2009-02-10 00:00:00,240,41
2009-02-11 00:00:00,243,36
2009-02-12 00:00:00,246,29
2009-02-13 00:00:00,249,25
2009-02-14 00:00:00,248,30
2009-02-15 00:00:00,246,32
2009-02-16 00:00:00,246,33
2009-02-17 00:00:00,245,27
2009-02-18 00:00:00,248,25
2009-02-19 00:00:00,250,25
2009-02-20 00:00:00,249,23
2009-02-21 00:00:00,249,20
2009-02-22 00:00:00,255,23
2009-02-23 00:00:00,256,22
2009-02-24 00:00:00,250,28
2009-02-25 00:00:00,246,35
2009-02-26 00:00:00,244,42
2009-02-27 00:00:00,244,51
2009-02-28 00:00:00,244,53
2009-03-01 00:00:00,241,50
2009-03-02 00:00:00,241,53
2009-03-03 00:00:00,242,47
2009-03-04 00:00:00,244,45
2009-03-05 00:00:00,247,47
2009-03-06 00:00:00,246,47
2009-03-07 00:00:00,245,53
2009-03-08 00:00:00,245,55
2009-03-09 00:00:00,245,56
2009-03-10 00:00:00,244,60
2009-03-11 00:00:00,241,59
2009-03-12 00:00:00,239,51
2009-03-13 00:00:00,237,49
2009-03-14 00:00:00,236,42
2009-03-15 00:00:00,234,41
2009-03-16 00:00:00,234,42
2009-03-17 00:00:00,235,42
2009-03-18 00:00:00,236,41
2009-03-19 00:00:00,237,44
2009-03-20 00:00:00,238,38
2009-03-21 00:00:00,238,34
2009-03-22 00:00:00,241,36
2009-03-23 00:00:00,241,35
2009-03-24 00:00:00,243,32
2009-03-25 00:00:00,243,32
2009-03-26 00:00:00,245,30
2009-03-27 00:00:00,246,35
2009-03-28 00:00:00,245,43
2009-03-29 00:00:00,246,43
2009-03-30 00:00:00,245,47
2009-03-31 00:00:00,245,55
2009-04-01 00:00:00,245,57
2009-04-02 00:00:00,245,53
2009-04-03 00:00:00,245,51
2009-04-04 00:00:00,246,45
2009-04-05 00:00:00,247,40
2009-04-06 00:00:00,248,32
2009-04-07 00:00:00,250,29
2009-04-08 00:00:00,252,23
2009-04-09 00:00:00,251,26
2009-04-10 00:00:00,250,29
2009-04-11 00:00:00,251,27
2009-04-12 00:00:00,251,30
2009-04-13 00:00:00,252,40
2009-04-14 00:00:00,252,43
2009-04-15 00:00:00,253,44
2009-04-16 00:00:00,253,43
2009-04-17 00:00:00,254,39
2009-04-18 00:00:00,256,44
2009-04-19 00:00:00,257,45
2009-04-20 00:00:00,259,35
2009-04-21 00:00:00,263,32
2009-04-22 00:00:00,265,41
2009-04-23 00:00:00,267,42
2009-04-24 00:00:00,268,48
2009-04-25 00:00:00,269,55
2009-04-26 00:00:00,270,50
2009-04-27 00:00:00,269,62
2009-04-28 00:00:00,268,57
2009-04-29 00:00:00,267,46
2009-04-30 00:00:00,266,49
2009-05-01 00:00:00,265,42
2009-05-02 00:00:00,263,34
2009-05-03 00:00:00,262,32
2009-05-04 00:00:00,261,21
2009-05-05 00:00:00,262,19
2009-05-06 00:00:00,262,18
2009-05-07 00:00:00,263,12
2009-05-08 00:00:00,263,11
2009-05-09 00:00:00,263,10
2009-05-10 00:00:00,263,11
2009-05-11 00:00:00,264,18
2009-05-12 00:00:00,264,19
2009-05-13 00:00:00,267,33
2009-05-14 00:00:00,269,43
2009-05-15 00:00:00,269,44
2009-05-16 00:00:00,270,44
2009-05-17 00:00:00,270,43
2009-05-18 00:00:00,271,37
2009-05-19 00:00:00,272,46
2009-05-20 00:00:00,272,32
2009-05-21 00:00:00,270,22
2009-05-22 00:00:00,271,23
2009-05-23 00:00:00,271,20
2009-05-24 00:00:00,271,24
2009-05-25 00:00:00,271,29
2009-05-26 00:00:00,270,26
2009-05-27 00:00:00,271,34
2009-05-28 00:00:00,271,33
2009-05-29 00:00:00,272,36
2009-05-30 00:00:00,272,37
2009-05-31 00:00:00,273,32
2009-06-01 00:00:00,273,24
2009-06-02 00:00:00,275,22
2009-06-03 00:00:00,277,19
2009-06-04 00:00:00,277,20
2009-06-05 00:00:00,278,18
2009-06-06 00:00:00,277,17
2009-06-07 00:00:00,277,17
2009-06-08 00:00:00,277,18
2009-06-09 00:00:00,278,14
2009-06-10 00:00:00,280,9
2009-06-11 00:00:00,280,10
2009-06-12 00:00:00,277,10
2009-06-13 00:00:00,277,13
2009-06-14 00:00:00,277,13
2009-06-15 00:00:00,277,13
2009-06-16 00:00:00,276,11
2009-06-17 00:00:00,276,11
2009-06-18 00:00:00,276,9
2009-06-19 00:00:00,276,5
2009-06-20 00:00:00,-999,2
2009-06-21 00:00:00,275,7
2009-06-22 00:00:00,278,16
2009-06-23 00:00:00,278,25
2009-06-24 00:00:00,279,30
2009-06-25 00:00:00,279,36
2009-06-26 00:00:00,280,44
2009-06-27 00:00:00,280,45
2009-06-28 00:00:00,280,48
2009-06-29 00:00:00,281,48
2009-06-30 00:00:00,281,41
2009-07-01 00:00:00,280,39
2009-07-02 00:00:00,279,36
2009-07-03 00:00:00,278,29
2009-07-04 00:00:00,278,27
2009-07-05 00:00:00,278,20
2009-07-06 00:00:00,280,21
2009-07-07 00:00:00,280,19
2009-07-08 00:00:00,282,23
2009-07-09 00:00:00,282,33
2009-07-10 00:00:00,283,43
2009-07-11 00:00:00,282,45
2009-07-12 00:00:00,283,52
2009-07-13 00:00:00,281,50
2009-07-14 00:00:00,281,58
2009-07-15 00:00:00,281,53
2009-07-16 00:00:00,280,42
2009-07-17 00:00:00,279,32
2009-07-18 00:00:00,279,33
2009-07-19 00:00:00,279,27
2009-07-20 00:00:00,280,26
2009-07-21 00:00:00,280,22
2009-07-22 00:00:00,281,25
2009-07-23 00:00:00,282,24
2009-07-24 00:00:00,284,28
2009-07-25 00:00:00,284,25
2009-07-26 00:00:00,284,25
2009-07-27 00:00:00,285,26
2009-07-28 00:00:00,286,28
2009-07-29 00:00:00,287,25
2009-07-30 00:00:00,286,29
2009-07-31 00:00:00,285,28
2009-08-01 00:00:00,285,29
2009-08-02 00:00:00,285,27
2009-08-03 00:00:00,285,18
2009-08-04 00:00:00,282,13
2009-08-05 00:00:00,281,13
2009-08-06 00:00:00,277,13
2009-08-07 00:00:00,277,10
2009-08-08 00:00:00,278,11
2009-08-09 00:00:00,277,15
2009-08-10 00:00:00,277,19
2009-08-11 00:00:00,277,18
2009-08-12 00:00:00,277,20
2009-08-13 00:00:00,277,22
2009-08-14 00:00:00,278,31
2009-08-15 00:00:00,279,37
2009-08-16 00:00:00,279,37
2009-08-17 00:00:00,280,36
2009-08-18 00:00:00,280,40
2009-08-19 00:00:00,280,36
2009-08-20 00:00:00,280,30
2009-08-21 00:00:00,279,24
2009-08-22 00:00:00,277,17
2009-08-23 00:00:00,276,15
2009-08-24 00:00:00,275,16
2009-08-25 00:00:00,274,15
2009-08-26 00:00:00,274,16
2009-08-27 00:00:00,277,23
2009-08-28 00:00:00,277,22
2009-08-29 00:00:00,277,23
2009-08-30 00:00:00,279,30
2009-08-31 00:00:00,279,27
2009-09-01 00:00:00,279,25
2009-09-02 00:00:00,279,24
2009-09-03 00:00:00,280,19
2009-09-04 00:00:00,279,24
2009-09-05 00:00:00,279,22
2009-09-06 00:00:00,277,15
2009-09-07 00:00:00,276,19
2009-09-08 00:00:00,276,21
2009-09-09 00:00:00,276,31
2009-09-10 00:00:00,276,32
2009-09-11 00:00:00,275,25
2009-09-12 00:00:00,275,25
2009-09-13 00:00:00,275,23
2009-09-14 00:00:00,275,20
2009-09-15 00:00:00,275,21
2009-09-16 00:00:00,-999,12
2009-09-17 00:00:00,-999,8
2009-09-18 00:00:00,-999,7
2009-09-19 00:00:00,266,9
2009-09-20 00:00:00,266,9
2009-09-21 00:00:00,264,8
2009-09-22 00:00:00,263,6
2009-09-23 00:00:00,263,7
2009-09-24 00:00:00,263,8
2009-09-25 00:00:00,263,14
2009-09-26 00:00:00,262,16
2009-09-27 00:00:00,262,17
2009-09-28 00:00:00,265,21
2009-09-29 00:00:00,264,19
2009-09-30 00:00:00,264,21
2009-10-01 00:00:00,264,25
2009-10-02 00:00:00,266,29
2009-10-03 00:00:00,266,25
2009-10-04 00:00:00,266,24
2009-10-05 00:00:00,266,20
2009-10-06 00:00:00,266,25
2009-10-07 00:00:00,267,26
2009-10-08 00:00:00,266,24
2009-10-09 00:00:00,263,17
2009-10-10 00:00:00,263,20
2009-10-11 00:00:00,263,23
2009-10-12 00:00:00,263,22
2009-10-13 00:00:00,262,19
2009-10-14 00:00:00,262,14
2009-10-15 00:00:00,262,13
2009-10-16 00:00:00,260,12
2009-10-17 00:00:00,261,13
2009-10-18 00:00:00,260,19
2009-10-19 00:00:00,260,26
2009-10-20 00:00:00,261,29
2009-10-21 00:00:00,261,34
2009-10-22 00:00:00,261,33
2009-10-23 00:00:00,260,38
2009-10-24 00:00:00,260,36
2009-10-25 00:00:00,260,32
2009-10-26 00:00:00,259,30
2009-10-27 00:00:00,258,33
2009-10-28 00:00:00,258,32
2009-10-29 00:00:00,258,39
2009-10-30 00:00:00,257,36
2009-10-31 00:00:00,257,39
2009-11-01 00:00:00,257,40
2009-11-02 00:00:00,256,39
2009-11-03 00:00:00,255,34
2009-11-04 00:00:00,255,35
2009-11-05 00:00:00,253,34
2009-11-06 00:00:00,253,31
2009-11-07 00:00:00,253,27
2009-11-08 00:00:00,252,21
2009-11-09 00:00:00,252,17
2009-11-10 00:00:00,251,15
2009-11-11 00:00:00,252,11
2009-11-12 00:00:00,249,6
2009-11-13 00:00:00,248,6
2009-11-14 00:00:00,-999,8
2009-11-15 00:00:00,244,12
2009-11-16 00:00:00,242,22
2009-11-17 00:00:00,243,24
2009-11-18 00:00:00,244,26
2009-11-19 00:00:00,245,27
2009-11-20 00:00:00,245,28
2009-11-21 00:00:00,246,32
2009-11-22 00:00:00,248,33
2009-11-23 00:00:00,251,27
2009-11-24 00:00:00,251,24
2009-11-25 00:00:00,252,29
2009-11-26 00:00:00,252,29
2009-11-27 00:00:00,252,31
2009-11-28 00:00:00,251,33
2009-11-29 00:00:00,249,29
2009-11-30 00:00:00,253,36
2009-12-01 00:00:00,254,40
2009-12-02 00:00:00,256,41
2009-12-03 00:00:00,257,41
2009-12-04 00:00:00,258,39
2009-12-05 00:00:00,261,32
2009-12-06 00:00:00,261,35
2009-12-07 00:00:00,257,29
2009-12-08 00:00:00,253,32
2009-12-09 00:00:00,247,28
2009-12-10 00:00:00,245,28
2009-12-11 00:00:00,243,34
2009-12-12 00:00:00,242,38
2009-12-13 00:00:00,240,36
2009-12-14 00:00:00,243,44
2009-12-15 00:00:00,244,40
2009-12-16 00:00:00,246,42
2009-12-17 00:00:00,248,52
2009-12-18 00:00:00,250,55
2009-12-19 00:00:00,250,63
2009-12-20 00:00:00,250,74
2009-12-21 00:00:00,250,71
2009-12-22 00:00:00,250,69
2009-12-23 00:00:00,251,67
2009-12-24 00:00:00,250,64
