Date,Surface temperature average weight,Number of cloud free observations
2009-03-14 00:00:00,233,16
2009-03-15 00:00:00,233,17
2009-03-16 00:00:00,234,17
2009-03-17 00:00:00,235,18
2009-03-18 00:00:00,237,17
2009-03-19 00:00:00,241,21
2009-03-20 00:00:00,239,19
2009-03-21 00:00:00,241,16
2009-03-22 00:00:00,241,18
2009-03-23 00:00:00,242,18
2009-03-24 00:00:00,243,15
2009-03-25 00:00:00,245,15
2009-03-26 00:00:00,245,13
2009-03-27 00:00:00,245,14
2009-03-28 00:00:00,245,21
2009-03-29 00:00:00,242,23
2009-03-30 00:00:00,245,28
2009-03-31 00:00:00,244,36
2009-04-01 00:00:00,258,39
2009-04-02 00:00:00,266,36
2009-04-03 00:00:00,245,36
2009-04-04 00:00:00,246,30
2009-04-05 00:00:00,247,26
2009-04-06 00:00:00,250,19
2009-04-07 00:00:00,252,15
2009-04-08 00:00:00,251,11
2009-04-09 00:00:00,-999,13
2009-04-10 00:00:00,251,12
2009-04-11 00:00:00,251,11
2009-04-12 00:00:00,252,14
2009-04-13 00:00:00,252,17
2009-04-14 00:00:00,252,19
2009-04-15 00:00:00,253,17
2009-04-16 00:00:00,253,16
2009-04-17 00:00:00,255,16
2009-04-18 00:00:00,257,19
2009-04-19 00:00:00,245,17
2009-04-20 00:00:00,264,15
2009-04-21 00:00:00,265,14
2009-04-22 00:00:00,267,21
2009-04-23 00:00:00,268,23
2009-04-24 00:00:00,269,28
2009-04-25 00:00:00,269,36
2009-04-26 00:00:00,268,34
2009-04-27 00:00:00,268,43
2009-04-28 00:00:00,267,38
2009-04-29 00:00:00,245,33
2009-04-30 00:00:00,245,36
2009-05-01 00:00:00,271,31
2009-05-02 00:00:00,273,22
2009-05-03 00:00:00,261,22
2009-05-04 00:00:00,261,12
2009-05-05 00:00:00,261,13
2009-05-06 00:00:00,264,11
2009-05-07 00:00:00,263,5
2009-05-08 00:00:00,-999,4
2009-05-09 00:00:00,-999,2
2009-05-10 00:00:00,265,1
2009-05-11 00:00:00,265,4
2009-05-12 00:00:00,270,4
2009-05-13 00:00:00,271,16
2009-05-14 00:00:00,270,25
2009-05-15 00:00:00,270,26
2009-05-16 00:00:00,270,30
2009-05-17 00:00:00,271,31
2009-05-18 00:00:00,271,29
2009-05-19 00:00:00,265,34
2009-05-20 00:00:00,270,22
2009-05-21 00:00:00,270,13
2009-05-22 00:00:00,270,12
2009-05-23 00:00:00,270,9
2009-05-24 00:00:00,271,10
2009-05-25 00:00:00,271,10
2009-05-26 00:00:00,271,6
2009-05-27 00:00:00,271,6
2009-05-28 00:00:00,271,6
2009-05-29 00:00:00,263,7
2009-05-30 00:00:00,273,6
2009-05-31 00:00:00,262,4
2009-06-01 00:00:00,-999,3
2009-06-02 00:00:00,276,1
2009-06-03 00:00:00,274,2
2009-06-04 00:00:00,-999,2
2009-06-05 00:00:00,-999,1
2009-06-06 00:00:00,-999,2
2009-06-07 00:00:00,-999,2
2009-06-08 00:00:00,-999,2
2009-06-09 00:00:00,280,2
2009-06-10 00:00:00,-999,1
2009-06-11 00:00:00,-999,1
2009-06-12 00:00:00,-999,1
2009-06-13 00:00:00,-999,-999
2009-06-14 00:00:00,-999,-999
2009-06-15 00:00:00,-999,-999
2009-06-16 00:00:00,-999,-999
2009-06-17 00:00:00,-999,-999
2009-06-18 00:00:00,-999,-999
2009-06-19 00:00:00,273,-999
2009-06-20 00:00:00,-999,-999
2009-06-21 00:00:00,274,-999
2009-06-22 00:00:00,275,4
2009-06-23 00:00:00,275,7
2009-06-24 00:00:00,275,8
2009-06-25 00:00:00,276,10
2009-06-26 00:00:00,276,12
2009-06-27 00:00:00,276,13
2009-06-28 00:00:00,277,15
2009-06-29 00:00:00,-999,14
2009-06-30 00:00:00,274,11
2009-07-01 00:00:00,-999,10
2009-07-02 00:00:00,283,9
2009-07-03 00:00:00,276,7
2009-07-04 00:00:00,276,6
2009-07-05 00:00:00,282,4
2009-07-06 00:00:00,282,3
2009-07-07 00:00:00,279,3
2009-07-08 00:00:00,280,6
2009-07-09 00:00:00,-999,11
2009-07-10 00:00:00,280,17
2009-07-11 00:00:00,280,17
2009-07-12 00:00:00,279,18
2009-07-13 00:00:00,279,16
2009-07-14 00:00:00,279,16
2009-07-15 00:00:00,280,13
2009-07-16 00:00:00,-999,7
2009-07-17 00:00:00,-999,2
2009-07-18 00:00:00,-999,2
2009-07-19 00:00:00,277,1
2009-07-20 00:00:00,275,1
2009-07-21 00:00:00,275,2
2009-07-22 00:00:00,278,3
2009-07-23 00:00:00,282,4
2009-07-24 00:00:00,282,4
2009-07-25 00:00:00,282,4
2009-07-26 00:00:00,282,4
2009-07-27 00:00:00,282,9
2009-07-28 00:00:00,283,11
2009-07-29 00:00:00,277,10
2009-07-30 00:00:00,283,9
2009-07-31 00:00:00,277,8
2009-08-01 00:00:00,278,9
2009-08-02 00:00:00,278,9
2009-08-03 00:00:00,-999,4
2009-08-04 00:00:00,-999,1
2009-08-05 00:00:00,-999,1
2009-08-06 00:00:00,-999,1
2009-08-07 00:00:00,-999,1
2009-08-08 00:00:00,-999,-999
2009-08-09 00:00:00,272,-999
2009-08-10 00:00:00,-999,-999
2009-08-11 00:00:00,-999,-999
2009-08-12 00:00:00,-999,-999
2009-08-13 00:00:00,278,2
2009-08-14 00:00:00,278,8
2009-08-15 00:00:00,278,10
2009-08-16 00:00:00,278,10
2009-08-17 00:00:00,278,10
2009-08-18 00:00:00,278,10
2009-08-19 00:00:00,281,10
2009-08-20 00:00:00,275,8
2009-08-21 00:00:00,-999,3
2009-08-22 00:00:00,-999,1
2009-08-23 00:00:00,-999,1
2009-08-24 00:00:00,-999,1
2009-08-25 00:00:00,-999,1
2009-08-26 00:00:00,276,1
2009-08-27 00:00:00,277,6
2009-08-28 00:00:00,277,6
2009-08-29 00:00:00,281,6
2009-08-30 00:00:00,278,10
2009-08-31 00:00:00,282,10
2009-09-01 00:00:00,-999,10
2009-09-02 00:00:00,-999,10
2009-09-03 00:00:00,279,6
2009-09-04 00:00:00,279,5
2009-09-05 00:00:00,-999,5
2009-09-06 00:00:00,271,1
2009-09-07 00:00:00,271,3
2009-09-08 00:00:00,271,3
2009-09-09 00:00:00,238,3
2009-09-10 00:00:00,272,4
2009-09-11 00:00:00,272,4
2009-09-12 00:00:00,272,4
2009-09-13 00:00:00,-999,4
2009-09-14 00:00:00,-999,3
2009-09-15 00:00:00,-999,5
2009-09-16 00:00:00,-999,5
2009-09-17 00:00:00,-999,3
2009-09-18 00:00:00,-999,3
2009-09-19 00:00:00,278,3
2009-09-20 00:00:00,-999,3
2009-09-21 00:00:00,-999,2
2009-09-22 00:00:00,-999,1
2009-09-23 00:00:00,-999,1
2009-09-24 00:00:00,-999,1
2009-09-25 00:00:00,-999,2
2009-09-26 00:00:00,-999,2
2009-09-27 00:00:00,-999,2
2009-09-28 00:00:00,-999,3
2009-09-29 00:00:00,278,2
2009-09-30 00:00:00,279,3
2009-10-01 00:00:00,261,6
2009-10-02 00:00:00,257,9
2009-10-03 00:00:00,268,9
2009-10-04 00:00:00,268,9
2009-10-05 00:00:00,268,8
2009-10-06 00:00:00,268,9
2009-10-07 00:00:00,268,11
2009-10-08 00:00:00,-999,8
2009-10-09 00:00:00,252,4
2009-10-10 00:00:00,-999,5
2009-10-11 00:00:00,-999,7
2009-10-12 00:00:00,-999,7
2009-10-13 00:00:00,-999,6
2009-10-14 00:00:00,-999,3
2009-10-15 00:00:00,-999,3
2009-10-16 00:00:00,-999,3
2009-10-17 00:00:00,-999,3
2009-10-18 00:00:00,261,1
2009-10-19 00:00:00,-999,4
2009-10-20 00:00:00,261,5
2009-10-21 00:00:00,260,8
2009-10-22 00:00:00,261,9
2009-10-23 00:00:00,260,14
2009-10-24 00:00:00,260,14
2009-10-25 00:00:00,260,14
2009-10-26 00:00:00,259,13
2009-10-27 00:00:00,259,12
2009-10-28 00:00:00,259,9
2009-10-29 00:00:00,268,9
2009-10-30 00:00:00,-999,5
2009-10-31 00:00:00,268,5
2009-11-01 00:00:00,244,6
2009-11-02 00:00:00,252,5
2009-11-03 00:00:00,-999,5
2009-11-04 00:00:00,252,6
2009-11-05 00:00:00,252,7
2009-11-06 00:00:00,252,6
2009-11-07 00:00:00,252,5
2009-11-08 00:00:00,252,4
2009-11-09 00:00:00,244,3
2009-11-10 00:00:00,252,3
2009-11-11 00:00:00,-999,3
2009-11-12 00:00:00,-999,1
2009-11-13 00:00:00,-999,1
2009-11-14 00:00:00,-999,1
2009-11-15 00:00:00,242,1
2009-11-16 00:00:00,243,6
2009-11-17 00:00:00,243,7
2009-11-18 00:00:00,244,6
2009-11-19 00:00:00,-999,7
2009-11-20 00:00:00,244,8
2009-11-21 00:00:00,245,8
2009-11-22 00:00:00,251,9
2009-11-23 00:00:00,251,6
2009-11-24 00:00:00,252,5
2009-11-25 00:00:00,252,7
2009-11-26 00:00:00,253,7
2009-11-27 00:00:00,251,7
2009-11-28 00:00:00,251,9
2009-11-29 00:00:00,-999,8
2009-11-30 00:00:00,-999,7
2009-12-01 00:00:00,250,10
2009-12-02 00:00:00,246,9
2009-12-03 00:00:00,260,8
2009-12-04 00:00:00,263,8
2009-12-05 00:00:00,263,6
2009-12-06 00:00:00,255,6
2009-12-07 00:00:00,251,8
2009-12-08 00:00:00,246,5
2009-12-09 00:00:00,237,4
2009-12-10 00:00:00,241,5
2009-12-11 00:00:00,241,8
2009-12-12 00:00:00,241,8
2009-12-13 00:00:00,244,8
2009-12-14 00:00:00,244,10
2009-12-15 00:00:00,245,10
2009-12-16 00:00:00,248,13
2009-12-17 00:00:00,250,18
2009-12-18 00:00:00,250,18
2009-12-19 00:00:00,256,23
2009-12-20 00:00:00,251,28
2009-12-21 00:00:00,251,27
2009-12-22 00:00:00,251,27
2009-12-23 00:00:00,250,25
2009-12-24 00:00:00,249,24
2009-12-25 00:00:00,250,21
2009-12-26 00:00:00,249,16
2009-12-27 00:00:00,246,11
2009-12-28 00:00:00,246,7
2009-12-29 00:00:00,257,7
2009-12-30 00:00:00,-999,6
2009-12-31 00:00:00,260,1
2010-01-01 00:00:00,242,2
2010-01-02 00:00:00,246,2
2010-01-03 00:00:00,237,4
2010-01-04 00:00:00,236,6
2010-01-05 00:00:00,236,8
2010-01-06 00:00:00,236,8
2010-01-07 00:00:00,236,8
2010-01-08 00:00:00,236,10
2010-01-09 00:00:00,-999,10
2010-01-10 00:00:00,237,10
2010-01-11 00:00:00,236,10
2010-01-12 00:00:00,235,9
2010-01-13 00:00:00,235,15
2010-01-14 00:00:00,236,19
2010-01-15 00:00:00,236,19
2010-01-16 00:00:00,235,21
2010-01-17 00:00:00,237,19
2010-01-18 00:00:00,239,19
2010-01-19 00:00:00,-999,21
2010-01-20 00:00:00,243,15
2010-01-21 00:00:00,244,11
2010-01-22 00:00:00,248,9
2010-01-23 00:00:00,249,11
2010-01-24 00:00:00,249,16
2010-01-25 00:00:00,251,13
2010-01-26 00:00:00,251,9
2010-01-27 00:00:00,251,9
2010-01-28 00:00:00,249,9
2010-01-29 00:00:00,-999,11
2010-01-30 00:00:00,245,10
2010-01-31 00:00:00,238,8
2010-02-01 00:00:00,240,13
2010-02-02 00:00:00,242,17
2010-02-03 00:00:00,243,22
2010-02-04 00:00:00,243,24
2010-02-05 00:00:00,243,22
2010-02-06 00:00:00,241,20
2010-02-07 00:00:00,242,18
2010-02-08 00:00:00,242,14
2010-02-09 00:00:00,244,10
2010-02-10 00:00:00,251,5
2010-02-11 00:00:00,251,10
2010-02-12 00:00:00,251,10
2010-02-13 00:00:00,251,10
2010-02-14 00:00:00,252,9
2010-02-15 00:00:00,252,9
2010-02-16 00:00:00,252,9
2010-02-17 00:00:00,248,9
2010-02-18 00:00:00,243,3
2010-02-19 00:00:00,243,5
2010-02-20 00:00:00,237,6
2010-02-21 00:00:00,235,11
2010-02-22 00:00:00,236,12
2010-02-23 00:00:00,236,13
2010-02-24 00:00:00,236,13
2010-02-25 00:00:00,237,12
2010-02-26 00:00:00,236,10
2010-02-27 00:00:00,239,8
2010-02-28 00:00:00,243,3
2010-03-01 00:00:00,249,1
2010-03-02 00:00:00,248,2
2010-03-03 00:00:00,245,2
2010-03-04 00:00:00,244,4
2010-03-05 00:00:00,245,9
2010-03-06 00:00:00,245,12
2010-03-07 00:00:00,244,14
2010-03-08 00:00:00,244,16
2010-03-09 00:00:00,256,14
2010-03-10 00:00:00,244,14
2010-03-11 00:00:00,246,16
2010-03-12 00:00:00,247,13
2010-03-13 00:00:00,248,13
2010-03-14 00:00:00,249,20
2010-03-15 00:00:00,248,28
2010-03-16 00:00:00,248,38
2010-03-17 00:00:00,249,46
2010-03-18 00:00:00,249,51
2010-03-19 00:00:00,-999,56
2010-03-20 00:00:00,248,53
2010-03-21 00:00:00,248,49
2010-03-22 00:00:00,248,42
2010-03-23 00:00:00,248,32
2010-03-24 00:00:00,247,26
2010-03-25 00:00:00,245,21
2010-03-26 00:00:00,246,14
2010-03-27 00:00:00,248,15
2010-03-28 00:00:00,249,10
2010-03-29 00:00:00,-999,8
2010-03-30 00:00:00,249,12
2010-03-31 00:00:00,-999,10
2010-04-01 00:00:00,262,6
2010-04-02 00:00:00,259,8
2010-04-03 00:00:00,248,13
2010-04-04 00:00:00,250,17
2010-04-05 00:00:00,252,19
2010-04-06 00:00:00,253,19
2010-04-07 00:00:00,253,20
2010-04-08 00:00:00,254,21
2010-04-09 00:00:00,259,27
2010-04-10 00:00:00,259,22
2010-04-11 00:00:00,259,25
2010-04-12 00:00:00,259,27
2010-04-13 00:00:00,259,31
2010-04-14 00:00:00,259,33
2010-04-15 00:00:00,261,36
2010-04-16 00:00:00,262,37
2010-04-17 00:00:00,262,44
2010-04-18 00:00:00,262,41
2010-04-19 00:00:00,250,38
2010-04-20 00:00:00,262,32
2010-04-21 00:00:00,262,30
2010-04-22 00:00:00,262,26
2010-04-23 00:00:00,262,18
2010-04-24 00:00:00,260,11
2010-04-25 00:00:00,-999,8
2010-04-26 00:00:00,-999,6
2010-04-27 00:00:00,-999,4
2010-04-28 00:00:00,-999,3
2010-04-29 00:00:00,250,3
2010-04-30 00:00:00,249,6
2010-05-01 00:00:00,-999,12
2010-05-02 00:00:00,-999,12
2010-05-03 00:00:00,258,22
2010-05-04 00:00:00,258,22
2010-05-05 00:00:00,259,23
2010-05-06 00:00:00,259,27
2010-05-07 00:00:00,260,23
2010-05-08 00:00:00,260,16
2010-05-09 00:00:00,-999,15
2010-05-10 00:00:00,259,5
2010-05-11 00:00:00,260,5
2010-05-12 00:00:00,-999,4
2010-05-13 00:00:00,-999,-999
2010-05-14 00:00:00,-999,1
2010-05-15 00:00:00,-999,1
2010-05-16 00:00:00,-999,3
2010-05-17 00:00:00,-999,4
2010-05-18 00:00:00,-999,5
2010-05-19 00:00:00,257,5
2010-05-20 00:00:00,-999,5
2010-05-21 00:00:00,-999,7
2010-05-22 00:00:00,-999,7
2010-05-23 00:00:00,-999,6
2010-05-24 00:00:00,-999,9
2010-05-25 00:00:00,-999,9
2010-05-26 00:00:00,-999,9
2010-05-27 00:00:00,-999,9
2010-05-28 00:00:00,-999,6
2010-05-29 00:00:00,257,6
2010-05-30 00:00:00,273,5
2010-05-31 00:00:00,258,3
2010-06-01 00:00:00,277,4
2010-06-02 00:00:00,278,5
2010-06-03 00:00:00,275,6
2010-06-04 00:00:00,275,6
2010-06-05 00:00:00,275,7
2010-06-06 00:00:00,275,7
2010-06-07 00:00:00,275,5
2010-06-08 00:00:00,-999,4
2010-06-09 00:00:00,268,3
2010-06-10 00:00:00,274,2
2010-06-11 00:00:00,274,3
2010-06-12 00:00:00,274,2
2010-06-13 00:00:00,274,2
2010-06-14 00:00:00,-999,2
2010-06-15 00:00:00,-999,1
2010-06-16 00:00:00,-999,1
2010-06-17 00:00:00,277,1
2010-06-18 00:00:00,277,5
2010-06-19 00:00:00,275,5
2010-06-20 00:00:00,277,5
2010-06-21 00:00:00,278,5
2010-06-22 00:00:00,278,7
2010-06-23 00:00:00,278,7
2010-06-24 00:00:00,278,7
2010-06-25 00:00:00,279,2
2010-06-26 00:00:00,278,6
2010-06-27 00:00:00,278,8
2010-06-28 00:00:00,279,10
2010-06-29 00:00:00,274,8
2010-06-30 00:00:00,275,10
2010-07-01 00:00:00,282,10
2010-07-02 00:00:00,-999,13
2010-07-03 00:00:00,282,14
2010-07-04 00:00:00,283,12
2010-07-05 00:00:00,283,10
2010-07-06 00:00:00,283,10
2010-07-07 00:00:00,283,9
2010-07-08 00:00:00,280,9
2010-07-09 00:00:00,281,7
2010-07-10 00:00:00,268,2
2010-07-11 00:00:00,268,2
2010-07-12 00:00:00,268,2
2010-07-13 00:00:00,-999,2
2010-07-14 00:00:00,279,2
2010-07-15 00:00:00,282,5
2010-07-16 00:00:00,282,4
2010-07-17 00:00:00,282,5
2010-07-18 00:00:00,282,9
2010-07-19 00:00:00,278,14
2010-07-20 00:00:00,282,15
2010-07-21 00:00:00,282,15
2010-07-22 00:00:00,282,12
2010-07-23 00:00:00,283,12
2010-07-24 00:00:00,283,12
2010-07-25 00:00:00,-999,8
2010-07-26 00:00:00,-999,3
2010-07-27 00:00:00,-999,2
2010-07-28 00:00:00,-999,1
2010-07-29 00:00:00,278,4
2010-07-30 00:00:00,-999,4
2010-07-31 00:00:00,282,3
2010-08-01 00:00:00,278,3
2010-08-02 00:00:00,-999,3
2010-08-03 00:00:00,281,4
2010-08-04 00:00:00,-999,5
2010-08-05 00:00:00,278,2
2010-08-06 00:00:00,279,3
2010-08-07 00:00:00,280,4
2010-08-08 00:00:00,280,11
2010-08-09 00:00:00,276,11
2010-08-10 00:00:00,281,11
2010-08-11 00:00:00,280,11
2010-08-12 00:00:00,280,12
2010-08-13 00:00:00,280,12
2010-08-14 00:00:00,278,11
2010-08-15 00:00:00,278,9
2010-08-16 00:00:00,278,10
2010-08-17 00:00:00,278,9
2010-08-18 00:00:00,279,10
2010-08-19 00:00:00,-999,10
2010-08-20 00:00:00,278,9
2010-08-21 00:00:00,278,9
2010-08-22 00:00:00,278,6
2010-08-23 00:00:00,278,7
2010-08-24 00:00:00,278,7
2010-08-25 00:00:00,-999,5
2010-08-26 00:00:00,-999,4
2010-08-27 00:00:00,-999,5
2010-08-28 00:00:00,-999,5
2010-08-29 00:00:00,-999,3
2010-08-30 00:00:00,-999,1
2010-08-31 00:00:00,281,1
2010-09-01 00:00:00,-999,3
2010-09-02 00:00:00,278,4
2010-09-03 00:00:00,277,4
2010-09-04 00:00:00,277,7
2010-09-05 00:00:00,277,11
2010-09-06 00:00:00,277,11
2010-09-07 00:00:00,276,12
2010-09-08 00:00:00,276,14
2010-09-10 00:00:00,276,12
2010-09-11 00:00:00,275,9
2010-09-12 00:00:00,275,7
2010-09-13 00:00:00,275,7
2010-09-14 00:00:00,-999,6
2010-09-15 00:00:00,-999,4
2010-09-16 00:00:00,-999,5
2010-09-17 00:00:00,-999,6
2010-09-18 00:00:00,-999,6
2010-09-19 00:00:00,-999,4
2010-09-20 00:00:00,-999,4
2010-09-21 00:00:00,-999,4
2010-09-22 00:00:00,-999,2
2010-09-23 00:00:00,-999,3
2010-09-24 00:00:00,-999,2
2010-09-25 00:00:00,-999,2
2010-09-26 00:00:00,-999,2
2010-09-27 00:00:00,-999,2
2010-09-28 00:00:00,-999,2
2010-09-29 00:00:00,-999,2
2010-10-01 00:00:00,263,3
2010-10-02 00:00:00,263,3
2010-10-03 00:00:00,262,2
2010-10-04 00:00:00,-999,2
2010-10-05 00:00:00,-999,2
2010-10-06 00:00:00,-999,2
2010-10-07 00:00:00,-999,5
2010-10-08 00:00:00,-999,5
2010-10-09 00:00:00,261,6
2010-10-10 00:00:00,261,6
2010-10-11 00:00:00,261,6
2010-10-12 00:00:00,261,6
2010-10-13 00:00:00,261,7
2010-10-14 00:00:00,259,4
2010-10-15 00:00:00,261,4
2010-10-16 00:00:00,260,3
2010-10-17 00:00:00,260,3
2010-10-18 00:00:00,-999,3
2010-10-19 00:00:00,262,8
2010-10-20 00:00:00,262,11
2010-10-21 00:00:00,262,13
2010-10-22 00:00:00,262,16
2010-10-23 00:00:00,262,16
2010-10-24 00:00:00,262,16
2010-10-25 00:00:00,262,15
2010-10-26 00:00:00,261,10
2010-10-27 00:00:00,262,6
2010-10-28 00:00:00,263,4
2010-10-29 00:00:00,-999,1
2010-10-30 00:00:00,-999,1
2010-10-31 00:00:00,256,3
2010-11-01 00:00:00,257,4
2010-11-02 00:00:00,257,4
2010-11-03 00:00:00,257,7
2010-11-04 00:00:00,257,7
2010-11-05 00:00:00,257,8
2010-11-06 00:00:00,257,8
2010-11-07 00:00:00,257,6
2010-11-08 00:00:00,256,5
2010-11-09 00:00:00,256,5
2010-11-10 00:00:00,254,3
2010-11-11 00:00:00,257,4
2010-11-12 00:00:00,260,5
2010-11-13 00:00:00,260,5
2010-11-14 00:00:00,260,5
2010-11-15 00:00:00,261,6
2010-11-16 00:00:00,261,8
2010-11-17 00:00:00,262,9
2010-11-18 00:00:00,262,8
2010-11-19 00:00:00,262,6
2010-11-20 00:00:00,262,6
2010-11-21 00:00:00,262,6
2010-11-22 00:00:00,261,5
2010-11-23 00:00:00,257,4
2010-11-24 00:00:00,244,5
2010-11-25 00:00:00,244,5
2010-11-26 00:00:00,242,6
2010-11-27 00:00:00,243,7
2010-11-28 00:00:00,243,7
2010-11-29 00:00:00,243,7
2010-11-30 00:00:00,-999,6
2010-12-01 00:00:00,245,5
2010-12-02 00:00:00,245,6
2010-12-03 00:00:00,246,5
2010-12-04 00:00:00,244,4
2010-12-05 00:00:00,244,4
2010-12-06 00:00:00,243,5
2010-12-07 00:00:00,243,5
2010-12-08 00:00:00,244,3
2010-12-09 00:00:00,242,2
2010-12-10 00:00:00,-999,1
2010-12-11 00:00:00,243,7
2010-12-12 00:00:00,244,11
2010-12-13 00:00:00,246,16
2010-12-14 00:00:00,246,17
2010-12-15 00:00:00,246,17
2010-12-16 00:00:00,246,18
2010-12-17 00:00:00,245,22
2010-12-18 00:00:00,245,21
2010-12-19 00:00:00,245,20
2010-12-20 00:00:00,241,19
2010-12-21 00:00:00,238,24
2010-12-22 00:00:00,237,29
2010-12-23 00:00:00,236,31
2010-12-24 00:00:00,235,34
2010-12-25 00:00:00,234,30
2010-12-26 00:00:00,234,28
2010-12-27 00:00:00,233,23
2010-12-28 00:00:00,236,20
2010-12-29 00:00:00,242,20
2010-12-30 00:00:00,244,19
2010-12-31 00:00:00,250,13
2011-01-01 00:00:00,252,12
2011-01-02 00:00:00,253,12
2011-01-03 00:00:00,254,13
2011-01-04 00:00:00,255,14
2011-01-05 00:00:00,255,15
2011-01-06 00:00:00,253,18
2011-01-07 00:00:00,251,24
2011-01-08 00:00:00,251,28
2011-01-09 00:00:00,250,29
2011-01-10 00:00:00,249,32
2011-01-11 00:00:00,248,28
2011-01-12 00:00:00,247,22
2011-01-13 00:00:00,247,17
2011-01-14 00:00:00,247,11
2011-01-15 00:00:00,242,10
2011-01-16 00:00:00,238,10
2011-01-17 00:00:00,233,8
2011-01-18 00:00:00,233,12
2011-01-19 00:00:00,233,18
2011-01-20 00:00:00,234,22
2011-01-21 00:00:00,234,24
2011-01-22 00:00:00,234,22
2011-01-23 00:00:00,235,20
2011-01-24 00:00:00,235,18
2011-01-25 00:00:00,238,18
2011-01-26 00:00:00,243,17
2011-01-27 00:00:00,244,13
2011-01-28 00:00:00,249,13
2011-01-29 00:00:00,248,15
2011-01-30 00:00:00,248,16
2011-01-31 00:00:00,248,19
2011-02-01 00:00:00,247,18
2011-02-02 00:00:00,248,14
2011-02-03 00:00:00,248,14
2011-02-04 00:00:00,247,11
2011-02-05 00:00:00,244,12
2011-02-06 00:00:00,241,16
2011-02-07 00:00:00,240,13
2011-02-08 00:00:00,238,11
2011-02-09 00:00:00,237,11
2011-02-10 00:00:00,239,17
2011-02-11 00:00:00,239,17
2011-02-12 00:00:00,241,15
2011-02-13 00:00:00,245,15
2011-02-14 00:00:00,245,16
2011-02-15 00:00:00,245,16
2011-02-16 00:00:00,245,18
2011-02-17 00:00:00,246,12
2011-02-18 00:00:00,245,13
2011-02-19 00:00:00,243,11
2011-02-20 00:00:00,243,10
2011-02-21 00:00:00,241,13
2011-02-22 00:00:00,242,16
2011-02-23 00:00:00,242,15
2011-02-24 00:00:00,243,21
2011-02-25 00:00:00,244,26
2011-02-26 00:00:00,244,27
2011-02-27 00:00:00,244,25
2011-02-28 00:00:00,245,24
2011-03-01 00:00:00,245,22
2011-03-02 00:00:00,244,22
2011-03-03 00:00:00,245,20
2011-03-04 00:00:00,245,17
2011-03-05 00:00:00,246,24
2011-03-06 00:00:00,245,26
2011-03-07 00:00:00,244,30
2011-03-08 00:00:00,243,36
2011-03-09 00:00:00,244,35
2011-03-10 00:00:00,244,33
2011-03-11 00:00:00,244,36
2011-03-12 00:00:00,243,36
2011-03-13 00:00:00,243,36
2011-03-14 00:00:00,245,33
2011-03-15 00:00:00,247,34
2011-03-16 00:00:00,249,41
2011-03-17 00:00:00,250,47
2011-03-18 00:00:00,251,46
2011-03-19 00:00:00,252,50
2011-03-20 00:00:00,252,55
2011-03-21 00:00:00,252,51
2011-03-22 00:00:00,252,42
2011-03-23 00:00:00,252,34
2011-03-24 00:00:00,252,29
2011-03-25 00:00:00,252,26
2011-03-26 00:00:00,251,22
2011-03-27 00:00:00,251,19
2011-03-28 00:00:00,250,22
2011-03-29 00:00:00,250,22
2011-03-30 00:00:00,250,27
2011-03-31 00:00:00,249,29
2011-04-01 00:00:00,249,28
2011-04-02 00:00:00,249,24
2011-04-03 00:00:00,249,24
2011-04-04 00:00:00,249,26
2011-04-05 00:00:00,248,30
2011-04-06 00:00:00,248,32
2011-04-07 00:00:00,249,34
2011-04-08 00:00:00,249,37
2011-04-09 00:00:00,249,34
2011-04-10 00:00:00,249,28
2011-04-11 00:00:00,251,28
2011-04-12 00:00:00,252,24
2011-04-13 00:00:00,253,20
2011-04-14 00:00:00,255,14
2011-04-15 00:00:00,259,10
2011-04-16 00:00:00,256,13
2011-04-17 00:00:00,254,22
2011-04-18 00:00:00,252,23
2011-04-19 00:00:00,252,28
2011-04-20 00:00:00,253,30
2011-04-21 00:00:00,253,33
2011-04-22 00:00:00,253,41
2011-04-23 00:00:00,253,41
2011-04-24 00:00:00,254,32
2011-04-25 00:00:00,255,33
2011-04-26 00:00:00,255,29
2011-04-27 00:00:00,255,24
2011-04-28 00:00:00,255,21
2011-04-29 00:00:00,256,20
2011-04-30 00:00:00,257,24
2011-05-01 00:00:00,257,24
2011-05-02 00:00:00,258,18
2011-05-03 00:00:00,257,17
2011-05-04 00:00:00,257,18
2011-05-05 00:00:00,257,19
2011-05-06 00:00:00,257,20
2011-05-07 00:00:00,260,22
2011-05-08 00:00:00,260,24
2011-05-09 00:00:00,260,23
2011-05-10 00:00:00,260,23
2011-05-11 00:00:00,260,22
2011-05-12 00:00:00,261,20
2011-05-13 00:00:00,265,17
2011-05-14 00:00:00,269,8
2011-05-15 00:00:00,271,13
2011-05-16 00:00:00,271,13
2011-05-17 00:00:00,272,15
2011-05-18 00:00:00,272,20
2011-05-19 00:00:00,272,33
2011-05-20 00:00:00,272,37
2011-05-21 00:00:00,272,37
2011-05-22 00:00:00,273,30
2011-05-23 00:00:00,273,32
2011-05-24 00:00:00,273,34
2011-05-25 00:00:00,273,29
2011-05-26 00:00:00,273,16
2011-05-27 00:00:00,274,8
2011-05-28 00:00:00,273,7
2011-05-29 00:00:00,273,8
2011-05-30 00:00:00,273,6
2011-05-31 00:00:00,273,2
2011-06-01 00:00:00,271,3
2011-06-02 00:00:00,271,3
2011-06-03 00:00:00,270,2
2011-06-04 00:00:00,270,2
2011-06-05 00:00:00,-999,1
